bridge_kit_fee_dev_collected,bridge_kit_fee_circle_collected,dev_address,transaction_hash,amount_bridged,blockchain
,,0x1c9411f3369916a261e01a73f024636ea176f1b0,0x62d8998bda53c7c77cfc1e03afa6ff45a67e0d781c663719a42514bc5d320a80,3.000000,arc_testnet
,,0x290451db8bc6de993e4345aa1dfd870012c05ebe,0xc57851ff9f5c8eab8158af8d9d0511e0d0a77714c2f2f198780a233470995a7a,3.000000,arc_testnet
,,0x6f00c99576253fabd7e72f51877315ca7563dc1b,0x3ce1cd7e23bd201f766d2d16915be75b7ad17798a6e6a6359186ba17cf0bddd6,3.000000,arc_testnet
,,0x0b184f944afc0924b6ff43f86cee46525fef7b98,0xac4450186a4beb5e31fb8f87b59ce803cfd6f01dbaa08f8eaeb7d37c9ca1ad6b,3.000000,arc_testnet
,,0xcfd26e0d567d189e601165fea85f338c0c78903f,0xe336959503e37dbf0cce586456c2cffa66659d27c7eb1bd87fe148dc4217f6d2,3.000000,arc_testnet
,,0xd961ce2b135c39e8e22751abcbcf2d2926ce0350,0xdd324cb2fce22db738705807a6aaf568445bd2a2ddfe6a3357de557eaf5a54b5,3.000000,arc_testnet
,,0x71f2d38e956a83cc960c5642aafe40bc8d0cbf65,0x16e5bd2a5bcafa77e8af4b08ca240008cb84735fd097821c9cc34afb6f4ec870,1.000000,arc_testnet
,,0xd2e0204683f9fad68a9a229a1f777e5095211d64,0x5f77e5530342b2261e50295a0582e5879db0c8dfdaf45d22a183898560f401e3,0.030000,arc_testnet
,,0x8d76a9d81fc849fdee7baadf160d8aed1d69222d,0x078df063a2e7bb3ef94bed777842711159dcfd471d546d7c89b8f884dcf0c2ee,50.000000,arc_testnet
,,0x7bfe905e1bcf8bba6b8d4e46c49a9496fdd5355d,0x9c808bc89e6f1b893b258cdb07a32f5ee03b41d319838cf216f829d020d1ca66,3.000000,arc_testnet
,,0x6f00c99576253fabd7e72f51877315ca7563dc1b,0xf4bf78e36e265ff9f50bbf153d4ed565ca50c36a604f139a135d609062cfe6ac,3.000000,arc_testnet
,,0x1c9411f3369916a261e01a73f024636ea176f1b0,0x596a9af461189a0c6323a2c97a7601592453a5ead77f77cc5f58513f8b99954b,3.000000,arc_testnet
,,0x5f49f2334f474c8e9b36ba7d1a282b3ec2fe03bf,0x99cef17ed7b00728fdcaf7c814b158b047ceda125aed097d7ff23808edbff4b5,3.000000,arc_testnet
,,0xb85fd54d8a92721ff1a4df60c5dc55b3a9590f64,0xe722c0fbe1ac40224a1a2b04944fa405a57cd393d423ad648a35975726601015,3.000000,arc_testnet
,,0xea85c3a1cbc1037a4e69c7e7b88289e23fed7571,0xb28cc5fe020d40e62b12691bd3f3fd485329f8907568886110ee42eba9047a03,3.000000,arc_testnet
,,0xf0eade865f6ca74ad1028e03c79662b7acd5b6a8,0xe1417f4407476cd22415e988e2a529d73e490d598984204352d5df7e8ed18b6c,3.000000,arc_testnet
,,0xd961ce2b135c39e8e22751abcbcf2d2926ce0350,0x00b44555c8b398e0b0d4a9cbbd47438b959c1eb101f49e8be14b3d03460582c1,3.000000,arc_testnet
,,0x7c61147b2610e5eb97a951194f5ff2f6bc831030,0x141240cc94bc97076d3e5bafc284d4244b0dbce2c464d6cdea12f549695612b2,3.000000,arc_testnet
,,0x290451db8bc6de993e4345aa1dfd870012c05ebe,0xec8ca4214f41467e1274bd7978d9c50111779ed967c05bc13e2c22913a5fe03e,3.000000,arc_testnet
,,0xdf01631edbd3e20012b5716923e921431f6a8161,0x1e312c81c53c746635dd65921ff707d889fcfbaa1e6825fbdcfcec1ead7f4588,3.000000,arc_testnet
,,0x49db42399f216a36e22a598dea9a90cb12021567,0x7bb3eeb91ceca761bcd2178c6f36ef76f757b86f36ed4a1f867d0a88cb7c3bcb,13.000000,arc_testnet
,,0x4551656d2239bc249604965dedc36012f76f7d96,0x51b62f4ba253f50de48d10b559c1f6264dd198dd7424de06ab1d625c236e0da9,1.000000,arc_testnet
,,0x780b5d87cd7127d4d7b55ec5eee53d528111ffe3,0xabf87282a3366c911ce34f14b1619c44fe4930135123fb5411c008de1a9d0f8b,14.000000,arc_testnet
,,0xfcb8dae3e0e93978472a327f34814f4c40e87719,0x59fc7fc22fa1031351cf684cd6b8fc1ddb83f244d6ab0ccd3fb4b9c35bbce07d,1.000000,arc_testnet
,,0x9092857ca851068553e8d9011b1ee050db5a5710,0x28dd56dc1644f1f895557ba2b1358196101fe1695ac2e7e3b0e9646c477c1d42,0.150000,arc_testnet
,,0x8d76a9d81fc849fdee7baadf160d8aed1d69222d,0xd89b713f6191461d4b9d192997211152e42b00d89a63aafa71198bf6af0cb035,50.000000,arc_testnet
,,0x0737e8e41a9f4f1c5c24f305733eecc40b00bbd8,0x8b20b7b188167a727ef9118d3000672311b7c57b0ccd389ebe87e6c25a4d7b4d,4.000000,arc_testnet
,,0x8c60d785a9f3905965405cebacf8fea6010833d2,0xffb6b2c7082ee6c125ab52f98675ee5b1e90ca066ab4c85f5dc5f6963e512ed8,1.000000,arc_testnet
,,0x8d76a9d81fc849fdee7baadf160d8aed1d69222d,0x2ca2bc28a3a962f389a1e750b6901ba707598f332c30a1047c3fc276cae87dcf,50.000000,arc_testnet
,,0x38dccf8b1052bc68cc211389f16344c2db1f2c8f,0xf78d64b261c03fcf8939ef8973e9545e7828750e839633af5a560134ea4aa15d,0.100000,arc_testnet
,,0x89b56d07b03372dec962e51be0057a82696846f0,0x024a5248d49ace8ed88006eadf0646708c21aa2b22266c999f47cdf2e45822ef,1.000000,arc_testnet
,,0x4e5954d1f938b7b061d55ed1781c59e57436d70a,0x4f7c281a389ae0049c31efd15d510488bcb6e441bb107b7b367bf7c6f507d0ff,1.000000,arc_testnet
,,0xa7922575c27c121ec8fa15496db05ddfa98efa67,0x01b977edd5a98fa410a5c1e9a9c3080139e96db9327afaeea5364a2686f0a1bc,1.000000,arc_testnet
,,0x52c58e22781009be2d1f91f8a22e0fcd7a902a58,0xaf9d55c37f2e1d176d888bff61c2ab2a6a0890e2f28966a8bb4321f20fd46fae,0.100000,arc_testnet
,,0x3d54397b8868d494ff5eecf343ca62b4e7bde8f0,0xe896c8847c15951a26b7971aeee75536f98496cf43acc336d9d55f465e30e254,0.150000,arc_testnet
,,0x761553aad2cae536c6ee941b00fc17c6b89903ae,0xc5e2d9824f820f0342532f320812bf0ac5330b8d66618294be83697512215390,10.000000,arc_testnet
,,0xc5ed6af1f9d38f452fd784ee95734776b975d7a6,0x1507f36c607c7613ec17acfc39cbcabedca26919f51960df2bc987eabc50f89d,1.000000,arc_testnet
,,0x004210dffb185ae28c9734a51310f45a0a2d4609,0xd21f3d6d42770008b583636f896e8c8289c864fd9bc469d3aadd997bb3c128d1,10.000000,arc_testnet
,,0xa0883d8597fef8c4a7eda2395db83e8dd14662a6,0xd4feae44fb96facfe6b2bd3f089919f213419c0a545223eab41b4f4ee1254b3f,2.000000,arc_testnet
,,0x85e5b77a5351d36c3342aa5298a198441a5a8c85,0x1fb5cb8c067c209e227a82006728a15034cbfe00f372ebddabd82bcba6b9cbea,6.560000,arc_testnet
,,0x5aacd6f795484ccb8ae583468ab5cba47a6ff633,0x746b00c849a39d0e72091becd34696b267a2c070351c1a2db399c7724df5feb0,1.000000,arc_testnet
,,0xdeaf6c9489c33075ffd4de3643dd0d38d4859c58,0xaefd0be6289edb18e318fe89830db8d3c4f2102229840d180d424ae303342888,0.200000,arc_testnet
,,0xe471b4e2088b4168ee5ddfd32115bf7752e90297,0x795ee9e0c2c66e475dda0b36500e07b164e7cb8a04ac765ab5197e9b0dd8716a,0.100000,arc_testnet
,,0xfe270afaadb149e913312a7c1e85150beb8a4305,0x81492c7bcc5f1ce055b094a475bad8666f8ef8267044f9818838d7c5477cc7e7,10.000000,arc_testnet
,,0xfe270afaadb149e913312a7c1e85150beb8a4305,0x997cbbab8d069308ad922a7b7ba261cc4797eae334ef85c1f605bdc78645a2e5,1.000000,arc_testnet
,,0x2c7ab7512c4b368e1ee937156bfaa57fe8a1a1f2,0x208574e4a6b0c0f15d2d91eb8a2129ddf55b2e8a21f94a875da9e426cb15c971,2.000000,arc_testnet
,,0x198218067de1801eb1ce4129441c090d75b78d87,0x826f1d7762b926f3ca9c6cc84027679183faa6c3725bcc279215082d49339f27,0.001000,arc_testnet
,,0xe1c178a9c16d97fd89515015c8eb8cdcb492586d,0x53e14337359275ef428f9bfbc4c1374fef102fc73e42b793fff56410a872e0db,2.519400,arc_testnet
,,0xb3222cb73ce51690734698da1476fe54549f1a63,0xf542672ddb754c5feea1776746555996e012f81084df539989c0bd370f36a1e4,1.390000,arc_testnet
,,0x97a95a0f08bb3dc0d2392d82c6689cfe048ce7ab,0x4fed62193720181d9f8f9d8d8b979e083e3513b3e3331d638c432d9a7421eccf,0.001000,arc_testnet
,,0x6e3e128738d3cca879f2a8bcf57ee79777e16fda,0x9880e3fe5c5fffcb4e940ffb1fb93569ed9da4b85f48ba9cc4d6f36dd42686f7,0.300000,arc_testnet
,,0xade1c6af10ed2fd8e98790183c25f1e619f56e2a,0xfdf1aee35d4313d25fc8f7f825b450544e7b3058a3262376c1197e08ea9369ac,0.001000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0xe72dcd27bbdb2f59e9ff3136b4c88bd7890e217f637084ebe470d67511ebe20c,0.100000,arc_testnet
,,0x8ced2a206609378f713903e77e438bdd3b3cc967,0x8e32932967583716f584d84acd42436ed52e6aaed1bc210127b834d70c7bfd70,11.000000,arc_testnet
,,0xf33a6d446cfad3bd1e7313e8f6d8f32f38f65d95,0x950f3c7d4dd88e7b33c4f56eca122dcef98da2bc506ef6eff21624504957b175,0.001000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0x2ba11127bcfe9f871513ff6a9dcc2fa3e8e2d3918c3f135e4278597e2057a7c2,0.100000,arc_testnet
,,0x928decb556f3206e2c749112712cd9b6e3c6c5cf,0x869ef42a8e624e61eca0f1ebb0d3a19255b60c5d9e938af25811c96cd3b67e5b,11.000000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0xd9f341fe77ec0ec7a1b1fe73bdb612a3d7f0290adaf4c71c24627772ad95d0df,0.100000,arc_testnet
,,0x059b20dd43e7205b19f1b4c572d2c4a98e923f29,0x5c648e0463be0dda8b7bdd36065dcbd0aec46a6ff9d6cb1d860fed6b1dcf4f31,27.843000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0xc70bd37959353f20891adc8102e089987aa110c423d084b1d0ff8d392df5cae1,0.100000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0x32fedeff84d9a4df863893edae5df63437067e09efa91fdb8e01fb15fcb8a3b8,0.100000,arc_testnet
,,0x616c469b7d675dfb20238a0a7e9fadb9b128681b,0x536415dd078ab51e7da5a5c68d99bfc31cb382cbc9a49d72e724e3bcb0bcc1e7,3.500000,arc_testnet
,,0xb2621a5740a7ca1a16ee23ebb0502d0d0be14ba7,0xf49f5aabdba975477bae6aa33a9f655a862b1cea0aa6af0f2880d23d3d4fa5ef,0.001000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0xe42de85124c7f69dc0db668043dc252b8c977aa2a824fed6074a098f1457fc5a,0.100000,arc_testnet
,,0x616c469b7d675dfb20238a0a7e9fadb9b128681b,0x759a752a28c4b5c51bf7042060c2881f588168ef00c0fad06d45706a0b220e38,1.750000,arc_testnet
,,0x832a0034ae27149fb1103be156492a51a649f8ea,0x49efdf829b2840a2ca401f0892373589101adfa237a5d7056582fad603731a55,0.001000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0x6f1b47d7543701ace1dcfcdcec0e2370a794ef5c82f26519e7a9d73bb87b1f96,0.100000,arc_testnet
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0x16bddacf788207b189fd4785afc14f59a668625d189979671a0e7346b43fabff,20.000000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0x26bdc886357577823bcb79771d120b0b42bafdd75729c9a982a7380ccbaa2170,0.100000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0xf55d7feafe7306c619b7d0ca5a7fe4a906847dd5d6d9d415d856d1fec84fe3ce,0.100000,arc_testnet
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0xfc1991b7aa1af23d81b4ab08ecc47fa9d45346555ded904c5b092b9a1a501062,20.000000,arc_testnet
,,0x7aadf7a61d0c6807070c9ad3b2e8ee8fc28e171f,0xdf92c868f581ac1246f2b81300081cb058d8a6353eb76f2ffee1a1301869bb4c,0.001000,arc_testnet
,,0x95a68143eb5f5589d87294bce97b90d0fef706ba,0xba305c915d1feb5f71cdb41d375e7d548c987032939c25acfd91bf8d7ce0737e,0.100000,arc_testnet
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0xb73bf33cad2f16f138d97927575c8674e75f288542daf1c6575cf462d0af746b,20.000000,arc_testnet
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0xafb3719de7de4f9f02caf71e94cad5625ce034590c1b3cc0d77bd6d9c6dda684,20.000000,arc_testnet
,,0x73c70a8fd1d0661a45c65bcb7347e4bb3868d51a,0xcb21a20f5e76dbae91975885c14e0bb078520f8576cbb26c9765b734261d9df5,0.001000,arc_testnet
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0x8823c205d3492936c371203a5bcab52ec57785169e3af75516ee2e4593b419ae,20.000000,arc_testnet
,,0x24453913b3cb0775dc77a1a4481df50abf6f5beb,0xf6c8e661bbf457439118eef22e115afe5d28d50a72e32e8cdbbbfd8768efd57b,0.010000,arc_testnet
,,0x616c469b7d675dfb20238a0a7e9fadb9b128681b,0xd7625a54bd26ebcdaa5bb84185a0a2741ce9ee6e875d6690bd5706dead8491fa,1.850000,arc_testnet
,,0x4c4331b5f9410b3795e9f068a020c22168079cca,0x8b3a63fa5e61ab688405881eb1ec4410797c32de63a67a4d6f15cc5aacd6ec60,1.000000,arc_testnet
,,0x8d70df4d4962440dfdd96175b20bdd00a5c067e4,0x130924376b166453668d536b0f3672040c986cee0b9d12e06304038c21e2ac32,0.001000,arc_testnet
,,0xdb0aa9c837c0611d5ff8c8117c68a6414a2678b1,0xec32a73f917b82bdf6055939789ef56d1c0df11bf238ede945c21f37b6fbcf9d,0.100000,arc_testnet
,,0x0949b5e826a180571bc02068030fe304dc62624d,0x7bd5a50a79d9415faef15e39c02d0ea86cf1d6015f68b117f72a07a1e55f3b2d,0.001000,arc_testnet
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0x53703b39df21b920ae5f8e65a974be7bd7c4d145a69d59e534f8418a260bd821,250.000000,arc_testnet
,,0x16272ccfc8eae30d30edb8bf1e67ecd9170aae95,0x3210943583a188655a11d717d9e133f59bf8aaff3c724bab6ab38d1f41cf0324,0.001000,arc_testnet
,,0x90c1279a0b300d5dec3636e9ff3980e45e56212f,0xf85f7e5ec2c17e67c1024cf30d4097eff293aa8e7901ec13374017fd799d8345,0.001000,arc_testnet
,,0x15174a1d0d5b10c97d2c654a47bdc5062c45a46e,0xa3068c092875d539ab20188cf4ec682fff705b1a1a7c179baf6af989042a6976,0.010000,arc_testnet
,,0xd91a53803dffef52d4f277e55aa97ad35442a6ff,0x73bcc536f92574101ec67c8455171e68fb60bea7d951f5172a09fda13bb2b915,1.000000,arc_testnet
,,0x33f5cf0fad0c0aef9fbb0acf0134450155c41256,0x046f8fa1bec0a549264a126149dc7eb2db674b147d9f2c1b6d53f31062d64b67,2.000000,arc_testnet
,,0x2cc22484a09ae71b0ac9d24caca0e93329836dbb,0xd452639b58dd272130ec290e7ab9231e0c0f33ddd1f822a0fec266ecac8f0670,0.001000,arc_testnet
,,0xd8aea4798d683b18d06db2cdd0d9b035ad4df941,0x1bb25fc4c69a1ff27984a045446451af61e07b2c2883bbf8d91d8dda15ce0b2f,0.000700,arc_testnet
,,0x97ad587052d1ffcbf25c2a1da6e2386914195b1a,0x5de647a2526db052cb7d609ec5d6d563ee7a7ac0de449537621770eba5c8dc33,0.000400,arc_testnet
,,0x94f4f84b7dd1aeddcdfbb65089d3564e43bf579d,0x5cdbffd7148c73e80bae10f366aed80f01c25f710eabd7fe74d6d3bf636e46e3,0.002000,arc_testnet
,,0x26f2c741cf4d159707cbf14e3beaca6248ab1838,0x08bfc8ddb306c7bfacf1a2c8936c9bea49675dbfa4714a9a127b215d65a93456,0.000200,arc_testnet
,,0x646e983e2dba4744b74cb4d85464dde7e4052b5a,0x12b8662d298c2d01bc65b4beb172020beb8919308286251fc2cbe468dfb189b3,0.000900,arc_testnet
,,0x4829efd1fc0a56065b79e17354a79669f2bec877,0xa064a7c8d938a63bc8a45e49ac0c8b160800b2b36d0ad9b732e05fde42b659a5,0.000400,arc_testnet
,,0xa9e539debd203ab74dda82a22438e738eee2ec3e,0xf8e4086093ee8bda5a9f1cd4d5f4a5395a5220817d89822fba2e3d03b2ce6754,1.000000,arc_testnet
,,0x9f354969f673f2a9cac7bf32d96ada780e08e388,0x701d221f49ef886d7e6fd979f76cb898b133b3ce8b74a950d8e35550ebded6cb,0.100000,arc_testnet
,,0xec3aaaec05378cd52cf358149e64e1b2ed3f5b98,0xc57ead3c68033e7e9831b9f3cb712913ace21281d72f622841d4da76e9d86bf1,0.100000,arc_testnet
,,0xec3aaaec05378cd52cf358149e64e1b2ed3f5b98,0x10f35c5f891542d3aad66f46d17f959f948af03cfff9889a845210378f1705b4,0.100000,arc_testnet
,,0xb5a3abc8872deaaa949ded29cc9b0557a345bf60,0xe69038090e72651e18aee5d351596e1226ce52a66aec3698dca5975c3680594c,1.000000,arc_testnet
,,0x2f7487c59b1e308bd71bc0b106d943909dcd6c91,0xcbecdb9d86d84fce63c2b0dfd1ef4f7db5b55d3902240d457aefaa82d6164034,2.000000,arc_testnet
,,0x82f9897b0cc11a30f8796a99c25183cefd915f82,0x19efe47a09177b31ed6b921f8ee38f2bd40f6af035780a99d0ed2717334f729a,9.870000,arc_testnet
,,0xb5a3abc8872deaaa949ded29cc9b0557a345bf60,0x41b32f0a24ef8125bb447754d65b94cdd45c7c739d04235ab093935361bd4d2a,1.000000,arc_testnet
,,0x68d450adbf667372aba50f247de055edeb8398f0,0x397e6c137059220064b129e02dbbea99d342b9928ed7adbab7a45e2b43b75ccd,1.000000,arc_testnet
,,0x7f08ea618d31a37518884e3a92d14f180470d939,0x29fa7be1e749f858abc4f39f68655343ab48c1707fc87891c0207073e5859e3a,0.100000,arc_testnet
,,0xe60c28a235838eab630a2bcec721d077e8f87f4f,0xaee48e6052d933a575f2b60049c2c573fdef7c3b5c1eda12b5d26039581e1a0e,0.090000,arc_testnet
,,0xd698393696a07ec2a6c7b3fbd479d716a593ab20,0x79eefeb66f6fb26f55c54c1053c3731dc8192a02b3cd0371995bd3e2b20c6003,0.090000,arc_testnet
,,0xcc246fac4cb43e4edb1ff3c13cad8645169d0380,0x4b040dd528d19fb2af774219d633392b714c53278bc7e00b51786b9930fc0525,0.090000,arc_testnet
,,0x927d262e3c34551203daf091646603ce8a0f7afa,0x338f4a38319202da1068f9dfbaebde4072c7eb9e8a8abbc13345491104344075,0.090000,arc_testnet
,,0x8b77db4ee2e1cfa136b9814c65e9f0650f84bdd2,0x6fb0a48f9468fba5f5c956a7ebd7f0fa5f21bca63a3561eae497cff5ef643b97,0.090000,arc_testnet
,,0xd7ed3f4776aa28ff94840f4cd8b95679486caf7c,0x47f2df8ffb9b35173336ea5d4b92cc8277a31d3234a59681ba0a0f92e163f240,0.001000,arc_testnet
,,0x9e76067c324883cce4f7357c290edb7e57cf94b7,0x138503b8fa44215161c30183e4361fea3e9c54269d92880a0bd427fac1644ed0,0.100000,arc_testnet
,,0x9e76067c324883cce4f7357c290edb7e57cf94b7,0xe68e55afcbcd24b0850931fbf44915ca34a965bc2cc9d4acae656c99bd40671a,0.100000,arc_testnet
,,0x83c248cf810bae6bbe0c345b1fd468b945539c83,0xe3deda1fe0aa5a279220ee95347856fb7b753ad8e2efd2f1b1925d1d64abafb4,7.690000,arc_testnet
,,0xc91d302551a4c3e0c406085ed5ca54c9f9947681,0x65e9c0701112ef9c42c2ffef8bb76c96bfbd013713149680d2ae960db98d2437,1.000000,arc_testnet
,,0x702749ea5f299d5de7558c86087dab0a514a903d,0x10457a6eb07ef8db5fa3e712bfedee4dea463643d007f7a40751cd42bb220914,1.000000,arc_testnet
,,0xe647504a51c7b46d26dcf80805c4f0bcee70220b,0xf1ccd269ca545e23fac2e6ff7818eee2b53abc141d5b4067226815e15decf2e6,0.050000,arc_testnet
,,0x99e7918ee6588160acc1196c7ec40704d9578613,0x2f6f4436ab699baccfc7e92f14606ed13650f06bd7b8d17ccde33f2dc5a874e1,2.000000,arc_testnet
,,0x702749ea5f299d5de7558c86087dab0a514a903d,0xd5a84d2971d5fa98659de09dde46206de64a871923cdea0797370f7ba0b44d9e,1.000000,arc_testnet
,,0xc91d302551a4c3e0c406085ed5ca54c9f9947681,0x3617b0a5381a3e409328095e4b68adcd39ad3a1c9c12a23b20881fb4aaa309aa,0.500000,arc_testnet
,,0x927d262e3c34551203daf091646603ce8a0f7afa,0x8dc6bf2dba14e976697000f7c7dabb507405472c2aa18101af2ed848d992ebf6,0.100000,arc_testnet
,,0xe642501dbeaec691554cd3418ef513ae92922859,0x5aa91b0f267d1edd474d0098cf4155b084860383a5ef9f3e76bdb005948dfe14,0.100000,arc_testnet
,,0xcc246fac4cb43e4edb1ff3c13cad8645169d0380,0x6426abd6cd23ebe20d453225a0a660a7082af0cc5c0214ca234c8cd2acea0551,0.100000,arc_testnet
,,0xe4f12360b9dc288decb444dab9477294d1c2a121,0x8e900d4a20eea9c5e85842118a50f1a7ee5f2b780feae82fa97cda4c453b4929,0.038400,arc_testnet
,,0x1acaca3830daef129c92f951cd14433b7074c890,0xe6c5464e56acef5ba5b542e2eade29410b30de6811292250a9bb161595608a48,0.100000,arc_testnet
,,0x85e5b77a5351d36c3342aa5298a198441a5a8c85,0xa25d7d35dafb1b7338f3352bbfbb5eddc84db6b3de18b13cc663caa9d1fe2ac0,6.540000,arc_testnet
,,0xe4f12360b9dc288decb444dab9477294d1c2a121,0x1182969aa8b48cd95037b59a43879759e30901d60b88669a80092e9ff0aead21,0.005480,arc_testnet
,,0x4f9f4fbf47589b0c2f7fea11c6738ba816b9c639,0xa8935028f201de783734e6bc81299e9cd5302679874957a7bf4a213612982226,0.001100,arc_testnet
,,0x86fea93208443f7815bdccee38b28c8315152a86,0xe93916ed0b8740aedbf0f2f96e87665b394f216d9f0149d8262bb99ac7475a0d,6.170000,arc_testnet
,,0xaf92f90c14b80c7cc47fbe70a00d81b0960b28a0,0xcad2427444098d0e30aa16cbc7c104848033dd54a317d31b37a5c943a1f3f6b9,0.005200,arc_testnet
,,0xde24743c27f50db6add5a4bb61c617a486b543e9,0xb6204c3a0f9ec30aac0a2c26057e88450150f20b070b4ad4849dbb4e469638f3,4.546000,arc_testnet
,,0x7b769c087c120edd271950530a64d3e71a487276,0x806c964c99bee186592646e093fef08fbe6b266345c57a5872ef26ccdca5144b,1.000000,arc_testnet
,,0xc3a36660be7f9b8c68ac6d10335a2cc0419629b9,0x2f9baaadf4f425750ddacbea6ca34b49ffbc287c42ae5718b0fe37e7c5e912be,2.000000,arc_testnet
,,0x81aa72669752a19e9f3bd03fcf6f4017a0a42d81,0x395be07018eafc2d22d13fbc0b8f0bce7455dd3c6738843efcc93c39fcbd447f,6.810000,arc_testnet
,,0xa46dd74a4b5f5db7b10a3bf9add915a81efb08a8,0xd7356895e4360e42e1e6484790e3914ecbd241470b4ff2bdc12718930398097e,5.052498,arc_testnet
,,0x0b6b85e4574a0fe337a035b08c435f24fe8ee4ac,0xe57bfb2e9572c6be7c750c01fd56e263832e60071c9ca7e13e216fe7a4d20230,0.010000,arc_testnet
,,0xc391b42a491e6941b7dcdfef49bc276255a5c386,0x2cc1aa9ad7d23cc4aa680aaf76c4dbfcf97b9438ee1ca656770c4d230074d9bb,0.100000,arc_testnet
,,0x2c862937e4c6af2af3b5b0ff45cd24c4820c3338,0x25b31340d7a0959e710f62a89b342973e560763935afe4d138516a58cebae314,0.100000,arc_testnet
,,0x210d16bfb51d1960fc0113c35e32f84234995123,0x40cd052aef55dac060f09772163f1945baa19b75fa32644cc6e93c121804aff1,0.100000,arc_testnet
,,0xb5a3abc8872deaaa949ded29cc9b0557a345bf60,0xc8417441716eaa819661ff64f860dd99b59f87e771b3f4309cd09abd72737b7b,1.000000,arc_testnet
,,0xb5a3abc8872deaaa949ded29cc9b0557a345bf60,0x28d6845ae0545d86296ae8122383f5f469fec42dcf8dd29d24f6aba1342df786,1.000000,arc_testnet
,,0xe4e98bbce53a87045fbbd090516455a767a2b6b6,0xd8b78dd40fef799534e77f25ad306da9cceaa2f44897ff09a392b4bf250847d9,2.000000,arc_testnet
,,0x5a90d69ae2f715f8c3b4e75445ea04df43cd08e6,0x7608c51e1e750532f9475397eecd4ae99abb7c717b3f0bcc1d6d54ba6d1a232f,0.090000,arc_testnet
,,0x3d6a3ed8d35864b1aba07915da09c6b37260ae1d,0xbf185fe2d9a86f7cb492af6b08ca110b096445a9d813d477f90094f7ed982c88,0.090000,arc_testnet
,,0x1acaca3830daef129c92f951cd14433b7074c890,0x3d89ad18b2e39d607891c672f861226d8d004d4ef3523a5515ed08cc8cb156ca,0.090000,arc_testnet
,,0xe642501dbeaec691554cd3418ef513ae92922859,0x30bf1e924acfb605117295a229dbf92e89643b8fc3b721430b01ebfd5542ce54,0.090000,arc_testnet
,,0x8bd7e4e28c0519f5caf5bb545b84c06c43ece8d8,0x51f0cc4e9e2200f61db121c2e7a787dad43e8fb5500560380e8937681dc76395,8.489600,arc_testnet
,,0xb4aaaa14ebec184523bd453fb8511325a5a18c59,0x2a3da4c6e8bc3d10d2f0aa0293989ad9057286c6911bb819da63f0378e8fba03,1.000000,arc_testnet
,,0x856932d1a9d6a1ca4ce24694893be2810b08e079,0x63a763109f22a710e0a7e752c42ae1807d8e7c4eb4447e537af3836edc614064,1.000000,arc_testnet
,,0xb921ae87dd1f89fe7176705bf1ee584c8910f368,0xd5b2bddd2bbc99d906f84d5bc1f9579f4ea484514b2bcfbc435dc09c06e840d9,0.100000,arc_testnet
,,0x702749ea5f299d5de7558c86087dab0a514a903d,0x945541bd40183a13bea6d842fa1774dcbe3fc0c872bb9b663d74bfc21f05f376,1.000000,arc_testnet
,,0xe642501dbeaec691554cd3418ef513ae92922859,0x83f45e74df868596838f05c404bbdd81adbc9d310f9fec8380644106498683d9,0.100000,arc_testnet
,,0x84c451328d500f60c5fe9b6851dfa0e48cccff84,0x783983d1b5f837546544bd6886ec47d0830c42e88d1a7c1e5d80ffa8d1934a12,7.990000,arc_testnet
,,0x7f08ea618d31a37518884e3a92d14f180470d939,0xb054d921a04c4b4a86fbd37313d3ee3cbfbeb119dd83ecbed81a838828ac8503,0.100000,arc_testnet
,,0xd698393696a07ec2a6c7b3fbd479d716a593ab20,0x430b67e1d6212159232e84e5c3fa083dfaaf75c2d8c5c323e4a9941e54063885,0.100000,arc_testnet
,,0xe60c28a235838eab630a2bcec721d077e8f87f4f,0x4ec219e03956ddb17e062df7098961eb138f0d7c90c305ad22d5be6d22132592,0.100000,arc_testnet
,,0xe4f12360b9dc288decb444dab9477294d1c2a121,0xabd0294938f045c7a312333affe1fb6717c7c25f06afabf4a7e942e5481c7576,0.495000,arc_testnet
,,0x23d726a776bdb7f48187a91fce1292333d15a56c,0x797e6c819452112f07c673e795d8f23cd30e9d200cd0b648017f0156bd1930e0,1.000000,arc_testnet
